0.00000000000000000		7755830.73538707103580236		1.06598872121616051		0.10000000000000001
0.00000000000000000		9683392719074965304113346314875398340091052032000.00000000000000000		1466154940700470712877402808015254770996048186834944.00000000000000000		0.02500000000000000
Nan		NaN		NaN		NaN
1.11483469095481524		0.00000000000000000		1.11424309780755904		0.01250000000000000
0.00000000000000000		0.00584824234277829		1.99415175765722497		0.00625000000000000
0.00000000000000000		0.00584813972458537		1.99415186027540914		0.00312500000000000
0.00000000000000000		0.00584813264851639		1.99415186735149197		0.00156250000000000
0.00000000000000000		0.00584813216056630		1.99415186783942899		0.00078125000000000
0.00000000000000000		0.00584813212820525		1.99415186787181153		0.00039062500000000
0.00000000000000000		0.00584813212620270		1.99415186787375753		0.00019531250000000
