100	0.0028565	100	0.0005659	 1	1	0.0001	1e-06
1000	0.0054807	 1	1	0.0001	1e-06
1000	0.569147	1000	0.0499167	 2	1	0.0001	1e-07
2000	0.0994597	 2	1	0.0001	1e-07
100	0.0030803	100	0.0006271	 1	1	0.0001	1e-06
1000	0.005961	 1	1	0.0001	1e-06
1000	0.70309	1000	0.0616217	 2	1	0.0001	1e-07
2000	0.129418	 2	1	0.0001	1e-07
100	0.0030631	100	0.0006254	 1	1	0.0001	1e-06
1000	0.0059534	 1	1	0.0001	1e-06
1000	0.737421	1000	0.0646012	 2	1	0.0001	1e-07
2000	0.12914	 2	1	0.0001	1e-07
100	0.002869	100	0.0005684	 1	1	0.0001	1e-06
1000	0.0055261	 1	1	0.0001	1e-06
1000	0.606301	1000	0.0532787	 2	1	0.0001	1e-07
2000	0.107887	 2	1	0.0001	1e-07
100	0.0028826	100	0.0005855	 1	1	0.0001	1e-06
1000	0.0054939	 1	1	0.0001	1e-06
1000	0.596198	1000	0.0522024	 2	1	0.0001	1e-07
2000	0.105917	 2	1	0.0001	1e-07
1000	0.594565	1000	0.0522794	 2	1	0.0001	1e-07
1000	0.601975	1000	0.0528362	 2	1	0.0001	1e-07
1000	0.620782	1000	0.0546837	 2	1	0.0001	1e-07
1000	0.5934	1000	0.0520698	 2	1	0.0001	1e-07
1000	0.606502	1000	0.0531876	 2	1	0.0001	1e-07
1000	0.607774	1000	0.052848	 2	1	0.0001	1e-07
1000	0.621537	1000	0.0545412	 2	1	0.0001	1e-07
1000	0.607555	1000	0.0534066	 2	1	0.0001	1e-07
1000	0.588441	1000	0.0512054	 2	1	0.0001	1e-07
1000	0.581375	1000	0.0506343	 2	1	0.0001	1e-07
1000	0.583012	1000	0.0506999	 2	1	0.0001	1e-07
1000	0.589636	1000	0.0512889	 2	1	0.0001	1e-07
1000	0.588593	1000	0.0515896	 2	1	0.0001	1e-07
1000	0.585181	1000	0.0505655	 2	1	0.0001	1e-07
1000	0.577987	1000	0.0509176	 2	1	0.0001	1e-07
1000	0.581893	1000	0.0505689	 2	1	0.0001	1e-07
1000	0.582365	1000	0.0510044	 2	1	0.0001	1e-07
1000	0.586176	1000	0.0514386	 2	1	0.0001	1e-07
1000	0.58228	1000	0.0506726	 2	1	0.0001	1e-07
1000	0.576681	1000	0.0500128	 2	1	0.0001	1e-07
1000	0.582311	1000	0.0506859	 2	1	0.0001	1e-07
1000	0.579871	1000	0.0503572	 2	1	0.0001	1e-07
1000	0.567157	1000	0.0493034	 2	1	0.0001	1e-07
1000	0.63134	1000	0.0504882	 2	1	0.0001	1e-07
1000	0.578959	1000	0.050564	 2	1	0.0001	1e-07
1000	0.585864	1000	0.0534133	 2	1	0.0001	1e-07
1000	0.586833	1000	0.0508756	 2	1	0.0001	1e-07
1000	0.587599	1000	0.0505995	 2	1	0.0001	1e-07
1000	0.592161	1000	0.0509114	 2	1	0.0001	1e-07
1000	0.584511	1000	0.0508971	 2	1	0.0001	1e-07
1000	0.588386	1000	0.0514994	 2	1	0.0001	1e-07
1000	0.573377	1000	0.0498481	 2	1	0.0001	1e-07
1000	0.587158	1000	0.0513153	 2	1	0.0001	1e-07
1000	0.608553	1000	0.0511635	 2	1	0.0001	1e-07
1000	0.582807	1000	0.0509835	 2	1	0.0001	1e-07
1000	0.579531	1000	0.0503986	 2	1	0.0001	1e-07
1000	0.578169	1000	0.0505753	 2	1	0.0001	1e-07
1000	0.588871	1000	0.0514995	 2	1	0.0001	1e-07
1000	0.594253	1000	0.0518781	 2	1	0.0001	1e-07
1000	0.589067	1000	0.0512566	 2	1	0.0001	1e-07
1000	0.596572	1000	0.0515882	 2	1	0.0001	1e-07
1000	0.588627	1000	0.0512235	 2	1	0.0001	1e-07
1000	0.585132	1000	0.0510283	 2	1	0.0001	1e-07
1000	0.580283	1000	0.0522291	 2	1	0.0001	1e-07
1000	0.591553	1000	0.0522233	 2	1	0.0001	1e-07
1000	0.584365	1000	0.0505103	 2	1	0.0001	1e-07
1000	0.581489	1000	0.0504671	 2	1	0.0001	1e-07
1000	0.580805	1000	0.0504222	 2	1	0.0001	1e-07
1000	0.584425	1000	0.0516189	 2	1	0.0001	1e-07
1000	0.584096	1000	0.0506869	 2	1	0.0001	1e-07
1000	0.57591	1000	0.0499505	 2	1	0.0001	1e-07
1000	0.583781	1000	0.0504898	 2	1	0.0001	1e-07
1000	0.585623	1000	0.0507468	 2	1	0.0001	1e-07
1000	0.58571	1000	0.0512139	 2	1	0.0001	1e-07
1000	0.578795	1000	0.0501825	 2	1	0.0001	1e-07
1000	0.596373	1000	0.0521201	 2	1	0.0001	1e-07
1000	0.588237	1000	0.0513115	 2	1	0.0001	1e-07
1000	0.575815	1000	0.0504326	 2	1	0.0001	1e-07
1000	0.591196	1000	0.0511935	 2	1	0.0001	1e-07
1000	0.582484	1000	0.0508548	 2	1	0.0001	1e-07
1000	0.594281	1000	0.0520881	 2	1	0.0001	1e-07
1000	0.587872	1000	0.0513607	 2	1	0.0001	1e-07
1000	0.587364	1000	0.0510539	 2	1	0.0001	1e-07
1000	0.590984	1000	0.0516185	 2	1	0.0001	1e-07
1000	0.578094	1000	0.0501472	 2	1	0.0001	1e-07
1000	0.598737	1000	0.0524412	 2	1	0.0001	1e-07
1000	0.615546	1000	0.055084	 2	1	0.0001	1e-07
1000	0.600438	1000	0.0522202	 2	1	0.0001	1e-07
1000	0.652523	1000	0.0584753	 2	1	0.0001	1e-07
1000	0.648111	1000	0.0577354	 2	1	0.0001	1e-07
1000	0.609984	1000	0.0536271	 2	1	0.0001	1e-07
1000	0.59931	1000	0.0522345	 2	1	0.0001	1e-07
1000	0.593021	1000	0.0519163	 2	1	0.0001	1e-07
1000	0.604508	1000	0.0537299	 2	1	0.0001	1e-07
1000	0.603305	1000	0.0529311	 2	1	0.0001	1e-07
1000	0.60995	1000	0.0529133	 2	1	0.0001	1e-07
1000	0.598355	1000	0.0519883	 2	1	0.0001	1e-07
1000	0.603133	1000	0.0526268	 2	1	0.0001	1e-07
1000	0.618054	1000	0.0539816	 2	1	0.0001	1e-07
1000	0.603281	1000	0.0531465	 2	1	0.0001	1e-07
1000	0.601091	1000	0.0521179	 2	1	0.0001	1e-07
1000	0.604002	1000	0.0530616	 2	1	0.0001	1e-07
1000	0.59782	1000	0.0520682	 2	1	0.0001	1e-07
1000	0.59604	1000	0.0524573	 2	1	0.0001	1e-07
1000	0.614489	1000	0.0541568	 2	1	0.0001	1e-07
1000	0.677619	1000	0.0609763	 2	1	0.0001	1e-07
1000	0.609172	1000	0.0524168	 2	1	0.0001	1e-07
1000	0.612165	1000	0.0533823	 2	1	0.0001	1e-07
1000	0.629671	1000	0.0551876	 2	1	0.0001	1e-07
1000	0.600592	1000	0.0523539	 2	1	0.0001	1e-07
1000	0.602015	1000	0.0532843	 2	1	0.0001	1e-07
1000	0.601502	1000	0.0521088	 2	1	0.0001	1e-07
1000	0.592481	1000	0.0528595	 2	1	0.0001	1e-07
1000	0.605543	1000	0.0532626	 2	1	0.0001	1e-07
1000	0.599304	1000	0.0525901	 2	1	0.0001	1e-07
1000	0.603492	1000	0.052873	 2	1	0.0001	1e-07
1000	0.601907	1000	0.0520087	 2	1	0.0001	1e-07
1000	0.606375	1000	0.0528062	 2	1	0.0001	1e-07
1000	0.609269	1000	0.0524275	 2	1	0.0001	1e-07
1000	0.618227	1000	0.0544308	 2	1	0.0001	1e-07
1000	0.631601	1000	0.0564822	 2	1	0.0001	1e-07
1000	0.665464	1000	0.0562238	 2	1	0.0001	1e-07
1000	0.597903	1000	0.0542568	 2	1	0.0001	1e-07
1000	0.607105	1000	0.05262	 2	1	0.0001	1e-07
1000	0.611971	1000	0.0520628	 2	1	0.0001	1e-07
1000	0.618718	1000	0.0540136	 2	1	0.0001	1e-07
10000	7.17934	10000	0.623893	 2	1	0.0001	1e-08
10000	7.06766	10000	0.613999	 2	1	0.0001	1e-08
1000	0.746762	1000	0.0656505	 2	1	0.0001	1e-07
1000	0.721633	1000	0.0630085	 2	1	0.0001	1e-07
1000	0.735788	1000	0.0641016	 2	1	0.0001	1e-07
1000	0.758071	1000	0.0658997	 2	1	0.0001	1e-07
1000	0.715193	1000	0.0624429	 2	1	0.0001	1e-07
1000	0.727645	1000	0.0632415	 2	1	0.0001	1e-07
1000	0.720851	1000	0.0627728	 2	1	0.0001	1e-07
1000	0.691177	1000	0.0602688	 2	1	0.0001	1e-07
1000	0.764667	1000	0.0670455	 2	1	0.0001	1e-07
1000	0.687068	1000	0.0597702	 2	1	0.0001	1e-07
1000	0.73258	1000	0.0641049	 2	1	0.0001	1e-07
1000	0.674278	1000	0.0584584	 2	1	0.0001	1e-07
1000	0.698181	1000	0.061265	 2	1	0.0001	1e-07
1000	0.752514	1000	0.0651472	 2	1	0.0001	1e-07
1000	0.755305	1000	0.0657458	 2	1	0.0001	1e-07
1000	0.730742	1000	0.0631336	 2	1	0.0001	1e-07
1000	0.731989	1000	0.0640727	 2	1	0.0001	1e-07
1000	0.736295	1000	0.0646381	 2	1	0.0001	1e-07
1000	0.754993	1000	0.0650729	 2	1	0.0001	1e-07
1000	0.729944	1000	0.062995	 2	1	0.0001	1e-07
1000	0.75303	1000	0.0653189	 2	1	0.0001	1e-07
1000	0.734855	1000	0.063631	 2	1	0.0001	1e-07
1000	0.732372	1000	0.0636229	 2	1	0.0001	1e-07
1000	0.724239	1000	0.0628734	 2	1	0.0001	1e-07
1000	0.757528	1000	0.066427	 2	1	0.0001	1e-07
1000	0.762725	1000	0.0659796	 2	1	0.0001	1e-07
1000	0.728762	1000	0.0631928	 2	1	0.0001	1e-07
1000	0.735939	1000	0.0642835	 2	1	0.0001	1e-07
1000	0.731451	1000	0.0630299	 2	1	0.0001	1e-07
1000	0.761198	1000	0.0658361	 2	1	0.0001	1e-07
1000	0.755983	1000	0.0662457	 2	1	0.0001	1e-07
1000	0.727422	1000	0.0634288	 2	1	0.0001	1e-07
