0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		
0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		1.63042e-322		6.93416e-310		6.95334e-310		6.70248e+223		2.42092e-322		8.71618e+150		5.82997e+199		3.59527e+252		8.97561e+245		2.37152e-322		1.63042e-322		4.65718e+151		3.54392e-317		0		1.63042e-322		1.29152e+161		3.49598e+228		6.70248e+223		2.42092e-322		1.29152e+161		1.81135e+45		1.88719e+122		2.47067e-312		0		1.63042e-322		4.65718e+151		4.17996e-315		0		2.1393e-321		6.93416e-310		4.94066e-324		6.93415e-310		6.93415e-310		6.95314e-310		0		6.93415e-310		6.93415e-310		6.95314e-310		6.93415e-310		0		6.95314e-310		0		6.93415e-310		6.95334e-310		6.95334e-310		6.95334e-310		6.95334e-310		6.93415e-310		6.95314e-310		6.95334e-310		0		
-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		1.63042e-322		6.89912e-310		6.95333e-310		6.70248e+223		2.42092e-322		8.71618e+150		5.82997e+199		3.59527e+252		8.97561e+245		2.37152e-322		1.63042e-322		4.65718e+151		3.54392e-317		0		1.63042e-322		1.29152e+161		3.49598e+228		6.70248e+223		2.42092e-322		1.29152e+161		1.81135e+45		1.88719e+122		2.47067e-312		0		1.63042e-322		4.65718e+151		4.17996e-315		0		2.1393e-321		6.89912e-310		4.94066e-324		6.89911e-310		6.89911e-310		6.95314e-310		0		6.89911e-310		6.89911e-310		6.95314e-310		6.89911e-310		0		6.95314e-310		0		6.89911e-310		6.95333e-310		6.95333e-310		6.95333e-310		6.95333e-310		6.89911e-310		6.95314e-310		6.95333e-310		0		
0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		
0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		1.63042e-322		6.92135e-310		6.9533e-310		6.70248e+223		2.42092e-322		8.71618e+150		5.82997e+199		3.59527e+252		8.97561e+245		2.37152e-322		1.63042e-322		4.65718e+151		3.54392e-317		0		1.63042e-322		1.29152e+161		3.49598e+228		6.70248e+223		2.42092e-322		1.29152e+161		1.81135e+45		1.88719e+122		2.47067e-312		0		1.63042e-322		4.65718e+151		4.17996e-315		0		2.1393e-321		6.92135e-310		4.94066e-324		6.92134e-310		6.92134e-310		6.95314e-310		0		6.92134e-310		6.92134e-310		6.95314e-310		6.92134e-310		0		6.95314e-310		0		6.92134e-310		6.9533e-310		6.9533e-310		6.9533e-310		6.9533e-310		6.92134e-310		6.95314e-310		6.9533e-310		0		
-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		1.63042e-322		6.90137e-310		6.95334e-310		6.70248e+223		2.42092e-322		8.71618e+150		5.82997e+199		3.59527e+252		8.97561e+245		2.37152e-322		1.63042e-322		4.65718e+151		3.54392e-317		0		1.63042e-322		1.29152e+161		3.49598e+228		6.70248e+223		2.42092e-322		1.29152e+161		1.81135e+45		1.88719e+122		2.47067e-312		0		1.63042e-322		4.65718e+151		4.17996e-315		0		2.1393e-321		6.90137e-310		4.94066e-324		6.90135e-310		6.90135e-310		6.95314e-310		0		6.90136e-310		6.90135e-310		6.95314e-310		6.90135e-310		0		6.95314e-310		0		6.90136e-310		6.95334e-310		6.95334e-310		6.95334e-310		6.95334e-310		6.90135e-310		6.95314e-310		6.95334e-310		0		
-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		6.95333e-310		1.63042e-322		3.9963e+45		3.44622e-85		6.89903e-310		7.16395e-322		6.94296e-310		6.94296e-310		6.95333e-310		6.94296e-310		3.16202e-322		1.58101e-322		6.95333e-310		3.10834e-310		4.74303e-322		1.58101e-322		6.95333e-310		3.10834e-310		0		1.63042e-322		6.95333e-310		6.94296e-310		7.11455e-322		1.58101e-322		2.83634e-310		0		0		1.63042e-322		2.42092e-322		0		0		1.63042e-322		8.84089e+25		2.92586e+59		3.40905e-322		2.42092e-322		6.94296e-310		0		6.94296e-310		0		0		1.63042e-322		2.00167e-90		1.24036e-307		0		3.21143e-322		6.94296e-310		6.94296e-310		0		6.94296e-310		6.94296e-310		0		0		1.63042e-322		6.95333e-310		0		6.95333e-310		4.19462e-321		6.94296e-310		6.94275e-310		6.94296e-310		6.94296e-310		4.94066e-324		0		0		6.94296e-310		6.94275e-310		6.94296e-310		
-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		1.42291e-321		4.79244e-322		6.9274e-310		4.94066e-324		6.9533e-310		6.9533e-310		5.45988e-153		6.9533e-310		9.48364e-315		0		0		0		0		1.63042e-322		5.04444e+180		5.02385e+223		2.52175e+180		4.79244e-322		6.9274e-310		6.92726e-310		6.9533e-310		6.9533e-310		6.95314e-310		6.9533e-310		5.04444e+180		2.02647e+267		1.79326e+209		3.34901e-317		1.28144e-152		4.00193e-322		6.9533e-310		6.92734e-310		9.49102e-154		6.9533e-310		6.9533e-310		6.9533e-310		6.32404e-322		2.71736e-322		3.95253e-322		6.37345e-322		0		6.9533e-310		3.95253e-322		3.6344e+185		2.78168e-309		2.65045e-310		2.9708e-313		3.16202e-322		1.39436e-211		3.75483e-308		4.1722e-309		4.01256e-315		3.18299e-311		2.12242e-314		8.74671e-313		3.56221e-321		0		6.9533e-310		6.9533e-310		6.9533e-310		4.94066e-324		6.9533e-310		6.9533e-310		6.9533e-310		-nan		0		0		0		
0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		6.95333e-310		4.79244e-322		6.90874e-310		6.90874e-310		2.31881e-152		3.07983e+169		8.7128e+183		2.13946e+161		2.61377e+180		7.00753e-77		2.02567e-322		0		4.74303e-322		4.74303e-322		6.90874e-310		4.94066e-324		6.95333e-310		6.95333e-310		5.45988e-153		6.95333e-310		9.48364e-315		0		0		0		0		4.79244e-322		6.90874e-310		6.90858e-310		6.95333e-310		6.95333e-310		6.95314e-310		6.95333e-310		5.04444e+180		2.02647e+267		1.79326e+209		3.34901e-317		0		5.58294e-322		6.90874e-310		6.90858e-310		6.95333e-310		6.95333e-310		3.86596e+233		6.95333e-310		5.04444e+180		5.02385e+223		2.52175e+180		0		6.96731e+252		2.44049e-152		5.53354e-322		6.37345e-322		0		6.95333e-310		3.95253e-322		3.6344e+185		2.78168e-309		2.65003e-310		2.9708e-313		3.16202e-322		1.39436e-211		3.75483e-308		4.1722e-309		4.01256e-315		3.18299e-311		2.12242e-314		8.74671e-313		3.56221e-321		
0.999507		0.999507		0.995562		0.987688		0.975917		0.960294		0.940881		0.917755		0.891007		0.860742		0.827081		0.790155		0.750111		0.707107		0.661312		0.612907		0.562083		0.509041		0.45399		0.397148		0.338738		0.278991		0.218143		0.156434		0.0941083		0.0314108		-0.0314108		-0.0941083		-0.156434		-0.218143		-0.278991		-0.338738		-0.397148		-0.45399		-0.509041		-0.562083		-0.612907		-0.661312		-0.707107		-0.750111		-0.790155		-0.827081		-0.860742		-0.891007		-0.917755		-0.940881		-0.960294		-0.975917		-0.987688		-0.995562		-0.999507		-0.999507		-0.995562		-0.987688		-0.975917		-0.960294		-0.940881		-0.917755		-0.891007		-0.860742		-0.827081		-0.790155		-0.750111		-0.707107		-0.661312		-0.612907		-0.562083		-0.509041		-0.45399		-0.397148		-0.338738		-0.278991		-0.218143		-0.156434		-0.0941083		-0.0314108		0.0314108		0.0941083		0.156434		0.218143		0.278991		0.338738		0.397148		0.45399		0.509041		0.562083		0.612907		0.661312		0.707107		0.750111		0.790155		0.827081		0.860742		0.891007		0.917755		0.940881		0.960294		0.975917		0.987688		0.995562		0.999507		0.999507		
